station_number,station_name,line_number,line_name,operator,latitude,longitude,data_date
D004,신사,I11D1,신분당선,경기도 신분당선,37.5161252633129,127.019760916726,2026-06-18
D005,논현,I11D1,신분당선,경기도 신분당선,37.5111153846379,127.021365807131,2026-06-18
D006,신논현,I11D1,신분당선,경기도 신분당선,37.504555429592,127.024530640799,2026-06-18
D007,강남,I11D1,신분당선,경기도 신분당선,37.4973854397871,127.02787893753,2026-06-18
D008,양재(서초구청),I11D1,신분당선,경기도 신분당선,37.4844535239588,127.034099452522,2026-06-18
D009,양재시민의숲(매헌),I11D1,신분당선,경기도 신분당선,37.4709638768813,127.038420263319,2026-06-18
D010,청계산입구,I11D1,신분당선,경기도 신분당선,37.4487148450701,127.054339616958,2026-06-18
D011,판교,I11D1,신분당선,경기도 신분당선,37.3957147534829,127.111210738619,2026-06-18
D012,정자,I11D1,신분당선,경기도 신분당선,37.3682101915529,127.108385905864,2026-06-18
D013,미금,I11D1,신분당선,경기도 신분당선,37.3511833209472,127.108902778591,2026-06-18
D014,동천,I11D1,신분당선,경기도 신분당선,37.3386841329961,127.102793673668,2026-06-18
D015,수지구청,I11D1,신분당선,경기도 신분당선,37.3230089609191,127.095581285703,2026-06-18
D016,성복,I11D1,신분당선,경기도 신분당선,37.3140425091456,127.080757826931,2026-06-18
D017,상현,I11D1,신분당선,경기도 신분당선,37.2986852587224,127.06957991138,2026-06-18
D018,광교중앙(아주대),I11D1,신분당선,경기도 신분당선,37.2877375194967,127.052625032841,2026-06-18
D019,광교(경기대),I11D1,신분당선,경기도 신분당선,37.3017347422146,127.044856131638,2026-06-18
Y110,기흥(백남준아트센터),L41E1,에버라인,경기도 용인경전철,37.27545288,127.1170465,2025-03-25
Y111,강남대,L41E1,에버라인,경기도 용인경전철,37.27017073,127.1260669,2025-03-25
Y112,지석,L41E1,에버라인,경기도 용인경전철,37.26973732,127.1363256,2025-03-25
Y113,어정,L41E1,에버라인,경기도 용인경전철,37.27495132,127.1437499,2025-03-25
Y114,동백(용인세브란스),L41E1,에버라인,경기도 용인경전철,37.26910138,127.1526906,2025-03-25
Y115,초당,L41E1,에버라인,경기도 용인경전철,37.26080647,127.1594692,2025-03-25
Y116,삼가,L41E1,에버라인,경기도 용인경전철,37.24205993,127.16818,2025-03-25
Y117,시청·용인대,L41E1,에버라인,경기도 용인경전철,37.23944203,127.1788851,2025-03-25
Y118,명지대,L41E1,에버라인,경기도 용인경전철,37.23807629,127.1902913,2025-03-25
Y119,김량장,L41E1,에버라인,경기도 용인경전철,37.23732377,127.1986109,2025-03-25
Y120,용인중앙시장(용인예술과학대),L41E1,에버라인,경기도 용인경전철,37.2379113,127.2090526,2025-03-25
Y121,고진,L41E1,에버라인,경기도 용인경전철,37.24463834,127.2141836,2025-03-25
Y122,보평,L41E1,에버라인,경기도 용인경전철,37.25896427,127.2184808,2025-03-25
Y123,둔전,L41E1,에버라인,경기도 용인경전철,37.26721222,127.2136387,2025-03-25
Y124,전대·에버랜드,L41E1,에버라인,경기도 용인경전철,37.28541327,127.219509,2025-03-25
A01,서울,I28A1,인천국제공항선,공항철도주식회사,37.55301784,126.9697643,2023-05-31
A02,공덕,I28A1,인천국제공항선,공항철도주식회사,37.5427105,126.9516296,2023-05-31
A03,홍대입구,I28A1,인천국제공항선,공항철도주식회사,37.55774103,126.9264939,2023-05-31
A04,디지털미디어시티,I28A1,인천국제공항선,공항철도주식회사,37.577355,126.898025,2023-05-31
A042,마곡나루,I28A1,인천국제공항선,공항철도주식회사,37.56581914,126.8276358,2023-05-31
A05,김포공항,I28A1,인천국제공항선,공항철도주식회사,37.56211652,126.8015442,2023-05-31
A06,계양,I28A1,인천국제공항선,공항철도주식회사,37.571769,126.736319,2023-05-31
A07,검암,I28A1,인천국제공항선,공항철도주식회사,37.56915547,126.6735357,2023-05-31
A071,청라국제도시,I28A1,인천국제공항선,공항철도주식회사,37.556509,126.624725,2023-05-31
A072,영종,I28A1,인천국제공항선,공항철도주식회사,37.51209814,126.5242471,2023-05-31
A08,운서,I28A1,인천국제공항선,공항철도주식회사,37.49284463,126.4936619,2023-05-31
A09,공항화물청사,I28A1,인천국제공항선,공항철도주식회사,37.45902611,126.4774333,2023-05-31
A10,인천공항1터미널,I28A1,인천국제공항선,공항철도주식회사,37.44760672,126.4523433,2023-05-31
A11,인천공항2터미널,I28A1,인천국제공항선,공항철도주식회사,37.46866,126.433415,2023-05-31
100,녹동,S2901,광주도시철도 1호선,광주교통공사,35.107028,126.933932,2022-09-02
101,소태,S2901,광주도시철도 1호선,광주교통공사,35.124108,126.932013,2022-09-02
102,학동증심사입구,S2901,광주도시철도 1호선,광주교통공사,35.133023,126.928382,2022-09-02
103,남광주,S2901,광주도시철도 1호선,광주교통공사,35.1389849,126.92318,2022-09-02
104,문화전당(구도청),S2901,광주도시철도 1호선,광주교통공사,35.14661,126.92005,2022-09-02
105,금남로4가,S2901,광주도시철도 1호선,광주교통공사,35.150976,126.914446,2022-09-02
106,금남로5가,S2901,광주도시철도 1호선,광주교통공사,35.153658,126.910033,2022-09-02
107,양동시장,S2901,광주도시철도 1호선,광주교통공사,35.154176,126.901089,2022-09-02
108,돌고개,S2901,광주도시철도 1호선,광주교통공사,35.152047,126.895637,2022-09-02
109,농성,S2901,광주도시철도 1호선,광주교통공사,35.153363,126.883973,2022-09-02
110,화정,S2901,광주도시철도 1호선,광주교통공사,35.152085,126.876698,2022-09-02
111,쌍촌,S2901,광주도시철도 1호선,광주교통공사,35.151793,126.869519,2022-09-02
112,운천,S2901,광주도시철도 1호선,광주교통공사,35.150486,126.858694,2022-09-02
113,상무,S2901,광주도시철도 1호선,광주교통공사,35.146784,126.848641,2022-09-02
114,김대중컨벤션센터(마륵),S2901,광주도시철도 1호선,광주교통공사,35.143214,126.841442,2022-09-02
115,공항,S2901,광주도시철도 1호선,광주교통공사,35.144179,126.81153,2022-09-02
116,송정공원,S2901,광주도시철도 1호선,광주교통공사,35.143565,126.799245,2022-09-02
117,광주송정역,S2901,광주도시철도 1호선,광주교통공사,35.137529,126.791488,2022-09-02
118,도산,S2901,광주도시철도 1호선,광주교통공사,35.131713,126.787942,2022-09-02
119,평동,S2901,광주도시철도 1호선,광주교통공사,35.1247,126.769586,2022-09-02
806,동구릉,S1108,8호선,구리도시공사,37.610556,127.135056,2024-08-12
807,구리(구리전통시장),S1108,8호선,구리도시공사,37.60256,127.14073,2024-08-12
808,장자호수공원,S1108,8호선,구리도시공사,37.587222,127.13793,2024-08-12
G100,양촌역,L41G1,김포도시철도,김포골드라인에스알에스㈜,37.641639,126.614694,2026-05-25
G101,구래역,L41G1,김포도시철도,김포골드라인에스알에스㈜,37.645354,126.6285,2026-05-25
G102,마산역,L41G1,김포도시철도,김포골드라인에스알에스㈜,37.640606,126.643944,2026-05-25
G103,장기역,L41G1,김포도시철도,김포골드라인에스알에스㈜,37.644028,126.669,2026-05-25
G104,운양역,L41G1,김포도시철도,김포골드라인에스알에스㈜,37.653861,126.683833,2026-05-25
G105,걸포북변역,L41G1,김포도시철도,김포골드라인에스알에스㈜,37.631639,126.70575,2026-05-25
G106,사우역,L41G1,김포도시철도,김포골드라인에스알에스㈜,37.620361,126.719722,2026-05-25
G107,풍무역,L41G1,김포도시철도,김포골드라인에스알에스㈜,37.612333,126.732583,2026-05-25
G108,고촌역,L41G1,김포도시철도,김포골드라인에스알에스㈜,37.60125,126.770361,2026-05-25
G109,김포공항역,L41G1,김포도시철도,김포골드라인에스알에스㈜,37.562309,126.801833,2026-05-25
S401,샛강,L11SL,수도권 경량도시철도 신림선,남서울경전철 주식회사,37.517219937,126.929403964,2025-09-23
S402,대방,L11SL,수도권 경량도시철도 신림선,남서울경전철 주식회사,37.512840166,126.925316781,2025-09-23
S403,서울지방병무청,L11SL,수도권 경량도시철도 신림선,남서울경전철 주식회사,37.50604687,126.922783404,2025-09-23
S404,보라매,L11SL,수도권 경량도시철도 신림선,남서울경전철 주식회사,37.500312709,126.920485864,2025-09-23
S405,보라매공원,L11SL,수도권 경량도시철도 신림선,남서울경전철 주식회사,37.495225405,126.918258811,2025-09-23
S406,보라매병원,L11SL,수도권 경량도시철도 신림선,남서울경전철 주식회사,37.4929607,126.923886,2025-09-23
S407,당곡,L11SL,수도권 경량도시철도 신림선,남서울경전철 주식회사,37.490039105,126.927568759,2025-09-23
S408,신림,L11SL,수도권 경량도시철도 신림선,남서울경전철 주식회사,37.484890755,126.92960992,2025-09-23
S409,서원,L11SL,수도권 경량도시철도 신림선,남서울경전철 주식회사,37.47827336,126.933228219,2025-09-23
S410,서울대벤처타운,L11SL,수도권 경량도시철도 신림선,남서울경전철 주식회사,37.47204068,126.933976556,2025-09-23
S411,관악산,L11SL,수도권 경량도시철도 신림선,남서울경전철 주식회사,37.46916896,126.944954837,2025-09-23
0405,진접역,I4104,진접선,남양주도시공사,37.720472,127.203167,2022-08-31
0406,오남역,I4104,진접선,남양주도시공사,37.7054056,127.191644,2022-08-31
0408,별내별가람역,I4104,진접선,남양주도시공사,37.667833,127.116167,2022-08-31
804,별내역,S4108,수도권 광역철도 8호선,남양주도시공사,37.642517,127.1273,2024-09-12
805,다산역,S4108,수도권 광역철도 8호선,남양주도시공사,37.62437,127.1498,2024-09-12
0115,설화명곡,S2701,대구 도시철도 1호선,대구교통공사,35.7986179,128.4893927,2025-03-31
0116,화원,S2701,대구 도시철도 1호선,대구교통공사,35.804349,128.500409,2025-03-31
0117,대곡(정부대구청사),S2701,대구 도시철도 1호선,대구교통공사,35.809571,128.51257,2025-03-31
0118,진천,S2701,대구 도시철도 1호선,대구교통공사,35.813815,128.522374,2025-03-31
0119,월배,S2701,대구 도시철도 1호선,대구교통공사,35.816123,128.530119,2025-03-31
0120,상인,S2701,대구 도시철도 1호선,대구교통공사,35.8188583,128.5375588,2025-03-31
0121,월촌,S2701,대구 도시철도 1호선,대구교통공사,35.823695,128.545465,2025-03-31
0122,송현,S2701,대구 도시철도 1호선,대구교통공사,35.831092,128.551755,2025-03-31
0123,서부정류장(관문시장),S2701,대구 도시철도 1호선,대구교통공사,35.8373375,128.5570702,2025-03-31
0124,대명,S2701,대구 도시철도 1호선,대구교통공사,35.8392924,128.5652846,2025-03-31
0125,안지랑,S2701,대구 도시철도 1호선,대구교통공사,35.8392,128.574,2025-03-31
0126,현충로,S2701,대구 도시철도 1호선,대구교통공사,35.84072,128.58085,2025-03-31
0127,영대병원,S2701,대구 도시철도 1호선,대구교통공사,35.8442516,128.5882407,2025-03-31
0128,교대,S2701,대구 도시철도 1호선,대구교통공사,35.8510953,128.590643,2025-03-31
0129,명덕(2.28민주운동기념회관),S2701,대구 도시철도 1호선,대구교통공사,35.857382,128.59088,2025-03-31
0130,반월당,S2701,대구 도시철도 1호선,대구교통공사,35.86389,128.593312,2025-03-31
0131,중앙로,S2701,대구 도시철도 1호선,대구교통공사,35.870873,128.593888,2025-03-31
0132,대구역,S2701,대구 도시철도 1호선,대구교통공사,35.876379,128.596919,2025-03-31
0133,칠성시장,S2701,대구 도시철도 1호선,대구교통공사,35.876159,128.604885,2025-03-31
0134,신천(경북대입구),S2701,대구 도시철도 1호선,대구교통공사,35.874527,128.617244,2025-03-31
0135,동대구역,S2701,대구 도시철도 1호선,대구교통공사,35.877626,128.627152,2025-03-31
0136,동구청(큰고개),S2701,대구 도시철도 1호선,대구교통공사,35.884485,128.632295,2025-03-31
0137,아양교(대구국제공항입구),S2701,대구 도시철도 1호선,대구교통공사,35.887208,128.639572,2025-03-31
0138,동촌(동촌유원지),S2701,대구 도시철도 1호선,대구교통공사,35.886039,128.650455,2025-03-31
0139,해안,S2701,대구 도시철도 1호선,대구교통공사,35.883765,128.659079,2025-03-31
0140,방촌,S2701,대구 도시철도 1호선,대구교통공사,35.879929,128.669767,2025-03-31
0141,용계,S2701,대구 도시철도 1호선,대구교통공사,35.876256,128.681414,2025-03-31
0142,율하,S2701,대구 도시철도 1호선,대구교통공사,35.869751,128.692775,2025-03-31
0143,신기,S2701,대구 도시철도 1호선,대구교통공사,35.866761,128.701724,2025-03-31
0144,반야월,S2701,대구 도시철도 1호선,대구교통공사,35.865948,128.713663,2025-03-31
0145,각산,S2701,대구 도시철도 1호선,대구교통공사,35.867852,128.723843,2025-03-31
0146,안심(혁신도시·첨복단지),S2701,대구 도시철도 1호선,대구교통공사,35.8712,128.7338,2025-03-31
0147,대구한의대병원,S2701,대구 도시철도 1호선,대구교통공사,35.8717089,128.7508237,2025-03-31
0148,부호(경일대·호산대),S2701,대구 도시철도 1호선,대구교통공사,35.9002809,128.8031144,2025-03-31
0149,하양(대구가톨릭대),S2701,대구 도시철도 1호선,대구교통공사,35.9094258,128.8175403,2025-03-31
0216,문양,S2702,대구 도시철도 2호선,대구교통공사,35.86414313,128.4370043,2025-03-31
0217,다사,S2702,대구 도시철도 2호선,대구교통공사,35.86495301,128.4582876,2025-03-31
0218,대실,S2702,대구 도시철도 2호선,대구교통공사,35.8573333,128.4656264,2025-03-31
0219,강창,S2702,대구 도시철도 2호선,대구교통공사,35.8531116,128.4789997,2025-03-31
0220,계명대,S2702,대구 도시철도 2호선,대구교통공사,35.85146491,128.491969,2025-03-31
0221,성서산업단지,S2702,대구 도시철도 2호선,대구교통공사,35.8518236,128.5071662,2025-03-31
0222,이곡,S2702,대구 도시철도 2호선,대구교통공사,35.85062003,128.5157686,2025-03-31
0223,용산(서부법원․검찰청입구),S2702,대구 도시철도 2호선,대구교통공사,35.84912,128.5287686,2025-03-31
0224,죽전,S2702,대구 도시철도 2호선,대구교통공사,35.8503505,128.537089,2025-03-31
0225,감삼,S2702,대구 도시철도 2호선,대구교통공사,35.8543251,128.547905,2025-03-31
0226,두류,S2702,대구 도시철도 2호선,대구교통공사,35.8572405,128.555509,2025-03-31
0227,내당,S2702,대구 도시철도 2호선,대구교통공사,35.860194,128.564593,2025-03-31
0228,반고개,S2702,대구 도시철도 2호선,대구교통공사,35.8623,128.572817,2025-03-31
0229,청라언덕,S2702,대구 도시철도 2호선,대구교통공사,35.865,128.58232271,2025-03-31
0230,반월당,S2702,대구 도시철도 2호선,대구교통공사,35.865592,128.593334,2025-03-31
0231,경대병원,S2702,대구 도시철도 2호선,대구교통공사,35.863102,128.60316,2025-03-31
0232,대구은행(대구교육청),S2702,대구 도시철도 2호선,대구교통공사,35.859868,128.613975,2025-03-31
0233,범어,S2702,대구 도시철도 2호선,대구교통공사,35.8591,128.6257,2025-03-31
0234,수성구청(KBS),S2702,대구 도시철도 2호선,대구교통공사,35.85874022,128.6359517,2025-03-31
0235,만촌,S2702,대구 도시철도 2호선,대구교통공사,35.858841,128.644951,2025-03-31
0236,담티(수성대·대륜),S2702,대구 도시철도 2호선,대구교통공사,35.854841,128.654151,2025-03-31
0237,연호,S2702,대구 도시철도 2호선,대구교통공사,35.8465,128.67185,2025-03-31
0238,수성알파시티(삼성라이온즈파크),S2702,대구 도시철도 2호선,대구교통공사,35.842718,128.67999,2025-03-31
0239,고산,S2702,대구 도시철도 2호선,대구교통공사,35.842955,128.69335,2025-03-31
0240,신매,S2702,대구 도시철도 2호선,대구교통공사,35.8408,128.705,2025-03-31
0241,사월,S2702,대구 도시철도 2호선,대구교통공사,35.837066,128.715173,2025-03-31
0242,정평,S2702,대구 도시철도 2호선,대구교통공사,35.83407,128.728695,2025-03-31
0243,임당,S2702,대구 도시철도 2호선,대구교통공사,35.834131,128.741076,2025-03-31
0244,영남대,S2702,대구 도시철도 2호선,대구교통공사,35.836373,128.752966,2025-03-31
0312,칠곡경대병원,S2703,대구 도시철도 3호선,대구교통공사,35.95838748,128.5598908,2025-03-31
0313,학정,S2703,대구 도시철도 3호선,대구교통공사,35.95155512,128.5591934,2025-03-31
0314,팔거(국립농관원통계청),S2703,대구 도시철도 3호선,대구교통공사,35.94404716,128.5583366,2025-03-31
0315,동천,S2703,대구 도시철도 3호선,대구교통공사,35.93770658,128.556683,2025-03-31
0316,칠곡운암,S2703,대구 도시철도 3호선,대구교통공사,35.93145534,128.5545305,2025-03-31
0317,구암(과학대보건대입구),S2703,대구 도시철도 3호선,대구교통공사,35.92574223,128.5503415,2025-03-31
0318,태전,S2703,대구 도시철도 3호선,대구교통공사,35.9196172,128.547388,2025-03-31
0319,매천,S2703,대구 도시철도 3호선,대구교통공사,35.91265,128.5434,2025-03-31
0320,매천시장,S2703,대구 도시철도 3호선,대구교통공사,35.90443,128.545755,2025-03-31
0321,팔달,S2703,대구 도시철도 3호선,대구교통공사,35.89777,128.5468,2025-03-31
0322,공단,S2703,대구 도시철도 3호선,대구교통공사,35.892,128.5536,2025-03-31
0323,만평,S2703,대구 도시철도 3호선,대구교통공사,35.889893,128.561002,2025-03-31
0324,팔달시장,S2703,대구 도시철도 3호선,대구교통공사,35.88883085,128.5678716,2025-03-31
0325,원대,S2703,대구 도시철도 3호선,대구교통공사,35.887886,128.574392,2025-03-31
0326,북구청 (대구iM뱅크파크),S2703,대구 도시철도 3호선,대구교통공사,35.88381395,128.5814483,2025-03-31
0327,달성공원,S2703,대구 도시철도 3호선,대구교통공사,35.87573001,128.5821218,2025-03-31
0328,서문시장(동산병원),S2703,대구 도시철도 3호선,대구교통공사,35.86966429,128.582241,2025-03-31
0329,청라언덕(신남),S2703,대구 도시철도 3호선,대구교통공사,35.86419437,128.5823758,2025-03-31
0330,남산(계명네거리),S2703,대구 도시철도 3호선,대구교통공사,35.85668979,128.5834576,2025-03-31
0331,명덕(2·28민주운동기념회관),S2703,대구 도시철도 3호선,대구교통공사,35.85694518,128.5900469,2025-03-31
0332,건들바위,S2703,대구 도시철도 3호선,대구교통공사,35.85538252,128.5996903,2025-03-31
0333,대봉교,S2703,대구 도시철도 3호선,대구교통공사,35.85499783,128.6063685,2025-03-31
0334,수성시장,S2703,대구 도시철도 3호선,대구교통공사,35.85431676,128.6160292,2025-03-31
0335,수성구민운동장,S2703,대구 도시철도 3호선,대구교통공사,35.85240979,128.6251246,2025-03-31
0336,어린이세상,S2703,대구 도시철도 3호선,대구교통공사,35.84516989,128.6244677,2025-03-31
0337,황금,S2703,대구 도시철도 3호선,대구교통공사,35.83907838,128.6239185,2025-03-31
0338,수성못(TBC),S2703,대구 도시철도 3호선,대구교통공사,35.83135605,128.6232167,2025-03-31
0339,지산,S2703,대구 도시철도 3호선,대구교통공사,35.82515322,128.6319513,2025-03-31
0340,범물,S2703,대구 도시철도 3호선,대구교통공사,35.82083917,128.6401127,2025-03-31
0341,용지,S2703,대구 도시철도 3호선,대구교통공사,35.8182678,128.6465345,2025-03-31
101,판암,S3001,대전 도시철도 1호선,대전교통공사,36.316896,127.458264,2026-06-25
102,신흥,S3001,대전 도시철도 1호선,대전교통공사,36.319652,127.448792,2026-06-25
103,대동,S3001,대전 도시철도 1호선,대전교통공사,36.329532,127.442848,2026-06-25
104,대전,S3001,대전 도시철도 1호선,대전교통공사,36.331583,127.433118,2026-06-25
105,중앙로,S3001,대전 도시철도 1호선,대전교통공사,36.328664,127.425842,2026-06-25
106,중구청,S3001,대전 도시철도 1호선,대전교통공사,36.324831,127.419627,2026-06-25
107,서대전네거리,S3001,대전 도시철도 1호선,대전교통공사,36.322416,127.412518,2026-06-25
108,오룡,S3001,대전 도시철도 1호선,대전교통공사,36.328582,127.405046,2026-06-25
109,용문,S3001,대전 도시철도 1호선,대전교통공사,36.338252,127.393317,2026-06-25
110,탄방,S3001,대전 도시철도 1호선,대전교통공사,36.34544,127.384603,2026-06-25
111,시청,S3001,대전 도시철도 1호선,대전교통공사,36.351673,127.386739,2026-06-25
112,정부청사,S3001,대전 도시철도 1호선,대전교통공사,36.357661,127.381047,2026-06-25
113,갈마,S3001,대전 도시철도 1호선,대전교통공사,36.357522,127.372632,2026-06-25
114,월평,S3001,대전 도시철도 1호선,대전교통공사,36.358272,127.364382,2026-06-25
115,갑천,S3001,대전 도시철도 1호선,대전교통공사,36.354578,127.354467,2026-06-25
116,유성온천,S3001,대전 도시철도 1호선,대전교통공사,36.353689,127.341524,2026-06-25
117,구암,S3001,대전 도시철도 1호선,대전교통공사,36.356605,127.33083,2026-06-25
118,현충원,S3001,대전 도시철도 1호선,대전교통공사,36.359021,127.321525,2026-06-25
119,월드컵경기장,S3001,대전 도시철도 1호선,대전교통공사,36.366825,127.317859,2026-06-25
120,노은,S3001,대전 도시철도 1호선,대전교통공사,36.37415,127.317835,2026-06-25
121,지족,S3001,대전 도시철도 1호선,대전교통공사,36.384106,127.319501,2026-06-25
122,반석,S3001,대전 도시철도 1호선,대전교통공사,36.392128,127.314581,2026-06-25
0095,다대포해수욕장,S2601,부산 도시철도 1호선,부산광역시 부산교통공사,35.048229,128.965919,2022-11-30
0096,다대포항,S2601,부산 도시철도 1호선,부산광역시 부산교통공사,35.057288,128.971151,2022-11-30
0097,낫개,S2601,부산 도시철도 1호선,부산광역시 부산교통공사,35.065179,128.979702,2022-11-30
0098,신장림,S2601,부산 도시철도 1호선,부산광역시 부산교통공사,35.074222,128.976538,2022-11-30
0099,장림,S2601,부산 도시철도 1호선,부산광역시 부산교통공사,35.081555,128.9773083,2022-11-30
0100,동매,S2601,부산 도시철도 1호선,부산광역시 부산교통공사,35.089819,128.974029,2022-11-30
0101,신평,S2601,부산 도시철도 1호선,부산광역시 부산교통공사,35.09556,128.96056,2022-11-30
0102,하단,S2601,부산 도시철도 1호선,부산광역시 부산교통공사,35.10611,128.96667,2022-11-30
0103,당리,S2601,부산 도시철도 1호선,부산광역시 부산교통공사,35.10333,128.97417,2022-11-30
0104,사하,S2601,부산 도시철도 1호선,부산광역시 부산교통공사,35.09972,128.98333,2022-11-30
0105,괴정,S2601,부산 도시철도 1호선,부산광역시 부산교통공사,35.1,128.9925,2022-11-30
0106,대티,S2601,부산 도시철도 1호선,부산광역시 부산교통공사,35.10306,128.99972,2022-11-30
0107,서대신,S2601,부산 도시철도 1호선,부산광역시 부산교통공사,35.11083,129.01194,2022-11-30
0108,동대신,S2601,부산 도시철도 1호선,부산광역시 부산교통공사,35.11056,129.01757,2022-11-30
0109,토성,S2601,부산 도시철도 1호선,부산광역시 부산교통공사,35.10083,129.01972,2022-11-30
0110,자갈치,S2601,부산 도시철도 1호선,부산광역시 부산교통공사,35.0975,129.02694,2022-11-30
0111,남포,S2601,부산 도시철도 1호선,부산광역시 부산교통공사,35.09778,129.03472,2022-11-30
0112,중앙,S2601,부산 도시철도 1호선,부산광역시 부산교통공사,35.10389,129.03639,2022-11-30
0113,부산역,S2601,부산 도시철도 1호선,부산광역시 부산교통공사,35.11528,129.03972,2022-11-30
0114,초량,S2601,부산 도시철도 1호선,부산광역시 부산교통공사,35.12111,129.04296,2022-11-30
0115,부산진,S2601,부산 도시철도 1호선,부산광역시 부산교통공사,35.12778,129.04778,2022-11-30
0116,좌천,S2601,부산 도시철도 1호선,부산광역시 부산교통공사,35.13417,129.05417,2022-11-30
0117,범일,S2601,부산 도시철도 1호선,부산광역시 부산교통공사,35.14139,129.05944,2022-11-30
0118,범내골,S2601,부산 도시철도 1호선,부산광역시 부산교통공사,35.14722,129.05917,2022-11-30
0119,서면,S2601,부산 도시철도 1호선,부산광역시 부산교통공사,35.15778,129.05917,2022-11-30
0120,부전,S2601,부산 도시철도 1호선,부산광역시 부산교통공사,35.1625,129.06278,2022-11-30
0121,양정,S2601,부산 도시철도 1호선,부산광역시 부산교통공사,35.17304,129.07119,2022-11-30
0122,시청(연제),S2601,부산 도시철도 1호선,부산광역시 부산교통공사,35.17972,129.07667,2022-11-30
0123,연산,S2601,부산 도시철도 1호선,부산광역시 부산교통공사,35.18611,129.08167,2022-11-30
0124,교대,S2601,부산 도시철도 1호선,부산광역시 부산교통공사,35.19583,129.08,2022-11-30
0125,동래,S2601,부산 도시철도 1호선,부산광역시 부산교통공사,35.20556,129.078461,2022-11-30
0126,명륜,S2601,부산 도시철도 1호선,부산광역시 부산교통공사,35.21222,129.07944,2022-11-30
0127,온천장,S2601,부산 도시철도 1호선,부산광역시 부산교통공사,35.22056,129.08667,2022-11-30
0128,부산대,S2601,부산 도시철도 1호선,부산광역시 부산교통공사,35.23,129.08944,2022-11-30
0129,장전,S2601,부산 도시철도 1호선,부산광역시 부산교통공사,35.23806,129.08806,2022-11-30
0130,구서,S2601,부산 도시철도 1호선,부산광역시 부산교통공사,35.247407,129.091327,2022-11-30
0131,두실,S2601,부산 도시철도 1호선,부산광역시 부산교통공사,35.25694,129.09139,2022-11-30
0132,남산,S2601,부산 도시철도 1호선,부산광역시 부산교통공사,35.26528,129.0925,2022-11-30
0133,범어사,S2601,부산 도시철도 1호선,부산광역시 부산교통공사,35.27333,129.09268,2022-11-30
0134,노포,S2601,부산 도시철도 1호선,부산광역시 부산교통공사,35.28361,129.095,2022-11-30
0201,장산,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.17,129.17694,2022-11-30
0202,중동,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.16669,129.16887,2022-11-30
0203,해운대,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.163518,129.158584,2022-11-30
0204,동백,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.16147,129.147887,2022-11-30
0205,벡스코,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.16911,129.138431,2022-11-30
0206,센텀시티,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.16892,129.131764,2022-11-30
0207,민락,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.16722,129.121878,2022-11-30
0208,수영,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.16578,129.114842,2022-11-30
0209,광안,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.15792,129.113197,2022-11-30
0210,금련산,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.14989,129.111008,2022-11-30
0211,남천,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.14217,129.10797,2022-11-30
0212,경성대·부경대,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.13757,129.10055,2022-11-30
0213,대연,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.13512,129.09218,2022-11-30
0214,못골,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.13472,129.08442,2022-11-30
0215,지게골,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.13558,129.07436,2022-11-30
0216,문현,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.13911,129.06736,2022-11-30
0217,국제금융센터·부산은행,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.14583,129.06672,2022-11-30
0218,전포,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.15311,129.06533,2022-11-30
0219,서면,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.15768,129.058517,2022-11-30
0220,부암,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.15744,129.05019,2022-11-30
0221,가야,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.15589,129.04283,2022-11-30
0222,동의대,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.15411,129.0325,2022-11-30
0223,개금,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.15325,129.02056,2022-11-30
0224,냉정,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.15125,129.01228,2022-11-30
0225,주례,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.1505,129.00306,2022-11-30
0226,감전,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.15553,128.99114,2022-11-30
0227,사상,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.16218,128.98467,2022-11-30
0228,덕포,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.17378,128.98394,2022-11-30
0229,모덕,S2602,부산 도시철도 2호선,부산광역시 부산교통공사,35.18036,128.98561,2022-11-30
